row_index,source,year,dat_score,between_unit_posaware,uniqueness_human_agnostic,in_reference_pool
2281,olson_pnas2021,2022,89.565437,84.921265,,1
2282,olson_pnas2021,2022,77.306282,80.488751,,1
2283,olson_pnas2021,2022,78.175392,79.007784,,1
2284,olson_pnas2021,2022,84.103409,80.730691,81.446256,0
2285,olson_pnas2021,2022,75.388779,79.054973,,1
2286,olson_pnas2021,2022,74.850151,75.550849,76.688415,0
2287,olson_pnas2021,2022,81.931129,79.714783,80.578436,0
2288,olson_pnas2021,2022,81.326958,80.771125,80.698230,0
2289,olson_pnas2021,2022,69.095848,74.951643,,1
2290,olson_pnas2021,2022,78.598923,76.886002,78.319736,0
2291,olson_pnas2021,2022,76.973656,79.086275,,1
2292,olson_pnas2021,2022,63.679016,74.613150,,1
2293,olson_pnas2021,2022,73.764404,78.142058,79.076627,0
2294,olson_pnas2021,2022,82.755432,83.439600,,1
2295,olson_pnas2021,2022,75.482246,78.009889,78.574821,0
2296,olson_pnas2021,2022,78.587082,78.487548,,1
2297,olson_pnas2021,2022,87.771851,78.697997,,1
2298,olson_pnas2021,2022,80.379631,81.255391,,1
2299,olson_pnas2021,2022,87.366386,83.952816,,1
2300,olson_pnas2021,2022,84.696579,83.479131,83.126919,0
2301,olson_pnas2021,2022,89.238533,85.371759,,1
2302,olson_pnas2021,2022,87.325287,82.736306,,1
2303,olson_pnas2021,2022,78.486740,80.367642,81.552194,0
2304,olson_pnas2021,2022,76.284615,78.721533,,1
2305,olson_pnas2021,2022,73.489334,77.788137,,1
2306,olson_pnas2021,2022,69.637230,76.849478,77.551517,0
2307,olson_pnas2021,2022,79.706291,78.730823,,1
2308,olson_pnas2021,2022,71.556839,76.799114,,1
2309,olson_pnas2021,2022,76.281151,78.628411,,1
2310,olson_pnas2021,2022,76.452431,77.522916,77.806826,0
2311,olson_pnas2021,2022,82.886993,79.406028,80.516138,0
2312,olson_pnas2021,2022,76.000999,78.719700,,1
2313,olson_pnas2021,2022,80.914154,80.164009,,1
2314,olson_pnas2021,2022,89.617661,87.425401,87.258373,0
2315,olson_pnas2021,2022,72.923500,80.000416,81.518188,0
2316,olson_pnas2021,2022,80.597252,80.537859,,1
2317,olson_pnas2021,2022,83.630997,81.164909,81.332211,0
2318,olson_pnas2021,2022,63.778717,77.266429,77.004499,0
2319,olson_pnas2021,2022,77.463028,78.112647,78.833378,0
2320,olson_pnas2021,2022,76.147034,77.487806,77.698739,0
2321,olson_pnas2021,2022,77.910599,78.351242,,1
2322,olson_pnas2021,2022,67.858833,76.379792,,1
2323,olson_pnas2021,2022,80.851051,79.840626,81.208605,0
2324,olson_pnas2021,2022,87.359375,83.387489,83.170719,0
2325,olson_pnas2021,2022,93.305466,86.418267,,1
2326,olson_pnas2021,2022,79.333321,80.474441,,1
2327,olson_pnas2021,2022,66.550156,75.119609,76.606499,0
2328,olson_pnas2021,2022,78.873863,78.521729,,1
2329,olson_pnas2021,2022,82.461235,82.240120,,1
2330,olson_pnas2021,2022,76.603790,79.845251,80.476318,0
2331,olson_pnas2021,2022,65.767845,76.833016,,1
2332,olson_pnas2021,2022,81.544586,79.072157,,1
2333,olson_pnas2021,2022,76.637688,79.912922,80.646672,0
2334,olson_pnas2021,2022,80.642578,81.424056,81.079402,0
2335,olson_pnas2021,2022,73.991615,77.038505,,1
2336,olson_pnas2021,2022,79.521004,77.943291,78.139532,0
2337,olson_pnas2021,2022,55.665199,75.518409,,1
2338,olson_pnas2021,2022,80.253288,81.282878,82.313171,0
2339,olson_pnas2021,2022,72.050880,76.045900,,1
2340,olson_pnas2021,2022,82.156235,81.200789,,1
2341,olson_pnas2021,2022,77.153244,78.663809,,1
2342,olson_pnas2021,2022,61.704391,78.119258,,1
2343,olson_pnas2021,2022,80.311913,79.025311,79.614506,0
2344,olson_pnas2021,2022,77.442978,78.555298,,1
2345,olson_pnas2021,2022,72.632111,76.963572,77.147631,0
2346,olson_pnas2021,2022,79.646561,80.224675,79.752764,0
2347,olson_pnas2021,2022,84.738953,83.312050,83.290636,0
2348,olson_pnas2021,2022,76.931396,79.448136,79.379488,0
2349,olson_pnas2021,2022,82.191971,81.489360,,1
2350,olson_pnas2021,2022,75.878075,82.432857,,1
2351,olson_pnas2021,2022,62.258518,73.850207,76.320880,0
2352,olson_pnas2021,2022,70.701630,79.375159,,1
2353,olson_pnas2021,2022,77.830330,82.406992,,1
2354,olson_pnas2021,2022,72.541718,78.621259,,1
2355,olson_pnas2021,2022,69.929520,75.110384,77.001491,0
2356,olson_pnas2021,2022,79.044197,79.685179,,1
2357,olson_pnas2021,2022,82.226234,83.455665,84.614768,0
2358,olson_pnas2021,2022,66.674973,78.854029,79.061333,0
2359,olson_pnas2021,2022,75.647095,77.977860,,1
2360,olson_pnas2021,2022,84.493492,81.877726,,1
2361,olson_pnas2021,2022,78.465652,79.908199,80.227212,0
2362,olson_pnas2021,2022,76.430168,78.453337,,1
2363,olson_pnas2021,2022,76.537849,77.774432,,1
2364,olson_pnas2021,2022,66.363983,76.005707,,1
2365,olson_pnas2021,2022,80.506088,82.366985,,1
2366,olson_pnas2021,2022,70.972984,78.897717,78.728945,0
2367,olson_pnas2021,2022,66.723335,74.472501,74.778961,0
2368,olson_pnas2021,2022,77.080956,79.598091,,1
2369,olson_pnas2021,2022,82.161484,80.177113,,1
2370,olson_pnas2021,2022,79.552742,79.599375,,1
2371,olson_pnas2021,2022,83.412880,78.917243,81.536173,0
2372,olson_pnas2021,2022,76.849419,77.022009,,1
2373,olson_pnas2021,2022,79.343399,78.658137,78.715779,0
2374,olson_pnas2021,2022,84.903076,82.095408,81.901827,0
2375,olson_pnas2021,2022,82.610023,89.010645,90.503483,0
2376,olson_pnas2021,2022,79.350349,81.184548,,1
2377,olson_pnas2021,2022,68.215889,76.207524,,1
2378,olson_pnas2021,2022,88.354614,83.171848,,1
2379,olson_pnas2021,2022,79.924339,77.621465,78.505749,0
2380,olson_pnas2021,2022,80.537971,79.346606,79.617696,0
2381,olson_pnas2021,2022,70.442673,78.292888,,1
2382,olson_pnas2021,2022,76.752693,78.031783,,1
2383,olson_pnas2021,2022,77.440590,78.459658,,1
2384,olson_pnas2021,2022,69.517830,75.676018,,1
2385,olson_pnas2021,2022,75.789101,77.924321,78.109651,0
2386,olson_pnas2021,2022,85.173935,77.649849,,1
2387,olson_pnas2021,2022,78.619560,79.420404,79.780362,0
2388,olson_pnas2021,2022,83.815857,80.502518,81.083909,0
2389,olson_pnas2021,2022,72.387886,76.216537,76.816665,0
2390,olson_pnas2021,2022,78.125763,79.158231,,1
2391,olson_pnas2021,2022,75.875008,83.444038,,1
2392,olson_pnas2021,2022,83.232948,81.653926,,1
2393,olson_pnas2021,2022,73.150558,76.814527,,1
2394,olson_pnas2021,2022,47.502090,75.312405,,1
2395,olson_pnas2021,2022,80.868111,79.238840,80.023478,0
2396,olson_pnas2021,2022,70.374779,76.631086,,1
2397,olson_pnas2021,2022,69.529678,76.438950,75.700138,0
2398,olson_pnas2021,2022,80.364677,81.236049,81.055027,0
2399,olson_pnas2021,2022,79.391953,78.976288,,1
2400,olson_pnas2021,2022,91.204887,85.499458,,1
2401,olson_pnas2021,2022,73.764275,78.161100,,1
2402,olson_pnas2021,2022,84.316444,81.496553,81.914958,0
2403,olson_pnas2021,2022,78.766113,78.341551,79.220628,0
2404,olson_pnas2021,2022,88.939461,82.984048,83.552442,0
2405,olson_pnas2021,2022,77.868698,78.894360,,1
2406,olson_pnas2021,2022,78.118759,79.911078,80.056448,0
2407,olson_pnas2021,2022,87.956718,83.442924,,1
2408,olson_pnas2021,2022,87.308434,82.591150,82.190387,0
2409,olson_pnas2021,2022,79.588768,79.508438,80.186487,0
2410,olson_pnas2021,2022,80.365471,79.352980,80.895861,0
2411,olson_pnas2021,2022,70.342278,77.166020,77.880889,0
2412,olson_pnas2021,2022,78.351547,79.409776,,1
2413,olson_pnas2021,2022,80.934052,80.725105,81.249291,0
2414,olson_pnas2021,2022,76.539680,76.784415,77.509060,0
2415,olson_pnas2021,2022,67.950729,75.582037,,1
2416,olson_pnas2021,2022,79.743111,80.442769,,1
2417,olson_pnas2021,2022,80.240738,80.125101,,1
2418,olson_pnas2021,2022,75.143883,79.403229,,1
2419,olson_pnas2021,2022,77.250397,77.579723,,1
2420,olson_pnas2021,2022,73.130402,76.415295,77.183638,0
2421,olson_pnas2021,2022,74.928444,76.445209,76.823477,0
2422,olson_pnas2021,2022,84.860870,81.616778,82.137231,0
2423,olson_pnas2021,2022,77.692673,78.871153,78.869624,0
2424,olson_pnas2021,2022,75.251816,78.614948,,1
2425,olson_pnas2021,2022,79.848320,80.842064,,1
2426,olson_pnas2021,2022,74.805870,78.166850,,1
2427,olson_pnas2021,2022,73.639885,75.850435,76.779324,0
2428,olson_pnas2021,2022,82.411987,81.196808,,1
2429,olson_pnas2021,2022,72.100937,78.229206,,1
2430,olson_pnas2021,2022,74.882858,78.357759,77.654934,0
2431,olson_pnas2021,2022,81.788857,81.575143,,1
2432,olson_pnas2021,2022,79.070145,80.052638,79.340525,0
2433,olson_pnas2021,2022,65.188469,75.195993,76.791203,0
2434,olson_pnas2021,2022,84.993622,81.762926,81.966208,0
2435,olson_pnas2021,2022,66.695137,75.024268,75.659365,0
2436,olson_pnas2021,2022,80.457825,80.894615,,1
2437,olson_pnas2021,2022,75.967636,78.172764,,1
2438,olson_pnas2021,2022,84.567085,82.735913,83.109580,0
2439,olson_pnas2021,2022,76.665268,80.261910,,1
2440,olson_pnas2021,2022,76.918289,85.435347,,1
2441,olson_pnas2021,2022,78.238205,79.855419,79.515281,0
2442,olson_pnas2021,2022,69.855278,79.315546,,1
2443,olson_pnas2021,2022,74.494072,76.644410,,1
2444,olson_pnas2021,2022,69.904152,77.411417,,1
2445,olson_pnas2021,2022,79.458305,80.085817,79.736453,0
2446,olson_pnas2021,2022,87.108383,81.813212,82.773413,0
2447,olson_pnas2021,2022,92.316887,84.577783,,1
2448,olson_pnas2021,2022,75.928864,76.960714,,1
2449,olson_pnas2021,2022,82.338921,83.919748,,1
2450,olson_pnas2021,2022,92.973808,89.501416,89.160450,0
2451,olson_pnas2021,2022,74.238396,78.642115,78.962744,0
2452,olson_pnas2021,2022,77.172714,78.680169,,1
2453,olson_pnas2021,2022,73.491493,77.304512,76.818458,0
2454,olson_pnas2021,2022,74.925323,77.218591,,1
2455,olson_pnas2021,2022,77.011368,79.017399,78.707459,0
2456,olson_pnas2021,2022,74.577118,77.722911,77.477812,0
2457,olson_pnas2021,2022,79.605171,77.863260,78.154522,0
2458,olson_pnas2021,2022,66.521194,74.573596,75.070584,0
2459,olson_pnas2021,2022,83.235970,80.833682,81.871781,0
2460,olson_pnas2021,2022,79.441208,78.783920,,1
2461,olson_pnas2021,2022,55.063282,75.279813,,1
2462,olson_pnas2021,2022,78.138512,80.634560,79.937028,0
2463,olson_pnas2021,2022,83.061455,82.468721,82.223639,0
2464,olson_pnas2021,2022,79.006676,78.707526,,1
2465,olson_pnas2021,2022,79.597755,79.886752,,1
2466,olson_pnas2021,2022,79.181564,79.194462,,1
2467,olson_pnas2021,2022,89.595169,85.053758,,1
2468,olson_pnas2021,2022,88.012459,84.564757,,1
2469,olson_pnas2021,2022,74.301605,79.032795,78.899407,0
2470,olson_pnas2021,2022,84.512428,82.522707,,1
2471,olson_pnas2021,2022,72.577637,78.032254,,1
2472,olson_pnas2021,2022,81.987190,78.841680,80.126453,0
2473,olson_pnas2021,2022,78.772057,78.157177,,1
2474,olson_pnas2021,2022,80.862061,81.925016,82.328342,0
2475,olson_pnas2021,2022,73.472343,78.173392,78.074359,0
2476,olson_pnas2021,2022,92.692200,86.736434,87.864141,0
2477,olson_pnas2021,2022,85.712990,82.682405,83.527064,0
2478,olson_pnas2021,2022,73.219803,77.888035,78.065553,0
2479,olson_pnas2021,2022,80.508087,78.685191,79.189351,0
2480,olson_pnas2021,2022,75.877274,81.455923,80.871950,0
2481,olson_pnas2021,2022,77.719604,78.655675,,1
2482,olson_pnas2021,2022,79.178223,81.763898,,1
2483,olson_pnas2021,2022,81.456741,80.480240,,1
2484,olson_pnas2021,2022,75.503525,78.130688,77.913891,0
2485,olson_pnas2021,2022,69.156250,78.404277,,1
2486,olson_pnas2021,2022,83.248535,82.343891,,1
2487,olson_pnas2021,2022,81.538918,82.567729,82.778603,0
2488,olson_pnas2021,2022,85.365883,84.022609,84.681134,0
2489,olson_pnas2021,2022,77.813217,78.669964,79.068334,0
2490,olson_pnas2021,2022,65.324669,75.361068,,1
2491,olson_pnas2021,2022,69.480431,76.389265,,1
2492,olson_pnas2021,2022,77.521370,79.279237,79.054903,0
2493,olson_pnas2021,2022,73.261353,76.803968,,1
2494,olson_pnas2021,2022,84.335411,82.541778,,1
2495,olson_pnas2021,2022,68.023682,74.831602,,1
2496,olson_pnas2021,2022,72.473038,76.719684,78.406491,0
2497,olson_pnas2021,2022,73.626488,76.594591,76.704734,0
2498,olson_pnas2021,2022,80.494446,80.956568,,1
2499,olson_pnas2021,2022,76.811249,82.553507,82.085900,0
2500,olson_pnas2021,2022,72.802940,81.922062,82.711630,0
2501,olson_pnas2021,2022,84.205002,80.533722,,1
2502,olson_pnas2021,2022,80.378166,79.379038,79.834757,0
2503,olson_pnas2021,2022,88.420036,82.507623,,1
2504,olson_pnas2021,2022,77.852539,77.135295,,1
2505,olson_pnas2021,2022,73.608353,76.336773,77.539072,0
2506,olson_pnas2021,2022,84.345596,83.725402,83.336100,0
2507,olson_pnas2021,2022,78.386742,81.563231,81.728792,0
2508,olson_pnas2021,2022,61.968033,74.926096,,1
2509,olson_pnas2021,2022,83.837212,81.221717,,1
2510,olson_pnas2021,2022,75.263229,79.028096,78.973661,0
2511,olson_pnas2021,2022,80.459557,78.534013,,1
2512,olson_pnas2021,2022,77.824471,81.099553,81.535814,0
2513,olson_pnas2021,2022,87.874100,86.344826,,1
2514,olson_pnas2021,2022,80.570015,79.683648,,1
2515,olson_pnas2021,2022,80.721123,79.834067,,1
2516,olson_pnas2021,2022,76.746910,77.589555,,1
2517,olson_pnas2021,2022,77.820236,77.320661,,1
2518,olson_pnas2021,2022,82.931015,80.499982,,1
2519,olson_pnas2021,2022,91.050041,85.491049,,1
2520,olson_pnas2021,2022,75.714691,77.311851,78.050018,0
2521,olson_pnas2021,2022,87.459846,82.287561,,1
2522,olson_pnas2021,2022,78.975380,81.210006,,1
2523,olson_pnas2021,2022,74.720764,78.415386,79.689369,0
2524,olson_pnas2021,2022,66.201660,75.577771,,1
2525,olson_pnas2021,2022,76.919411,80.677909,,1
2526,olson_pnas2021,2022,78.458565,81.928769,,1
2527,olson_pnas2021,2022,81.880852,79.346742,,1
2528,olson_pnas2021,2022,72.775826,78.145876,78.129810,0
2529,olson_pnas2021,2022,84.119728,84.318570,83.556415,0
2530,olson_pnas2021,2022,75.602257,78.180766,77.557954,0
2531,olson_pnas2021,2022,85.269302,81.374592,,1
2532,olson_pnas2021,2022,78.061241,81.775863,,1
2533,olson_pnas2021,2022,82.900566,81.869586,81.617615,0
2534,olson_pnas2021,2022,78.651649,77.881125,,1
2535,olson_pnas2021,2022,71.908081,75.218119,75.424975,0
2536,olson_pnas2021,2022,67.498039,77.320245,,1
2537,olson_pnas2021,2022,74.780289,78.472535,78.219258,0
2538,olson_pnas2021,2022,77.009323,76.755817,,1
2539,olson_pnas2021,2022,80.382584,79.610748,,1
2540,olson_pnas2021,2022,73.227585,76.354507,76.878029,0
2541,olson_pnas2021,2022,80.667717,81.320780,,1
2542,olson_pnas2021,2022,79.859390,79.034348,78.874359,0
2543,olson_pnas2021,2022,73.136589,76.699224,80.184798,0
2544,olson_pnas2021,2022,65.835327,74.986895,,1
2545,olson_pnas2021,2022,92.088921,86.041832,86.509276,0
2546,olson_pnas2021,2022,78.134109,78.859764,,1
2547,olson_pnas2021,2022,78.822067,76.707186,,1
2548,olson_pnas2021,2022,74.462059,79.780483,79.564722,0
2549,olson_pnas2021,2022,80.794128,79.327148,80.607707,0
2550,olson_pnas2021,2022,74.800293,77.985503,,1
2551,olson_pnas2021,2022,81.594017,78.225931,,1
2552,olson_pnas2021,2022,78.536469,79.922872,,1
2553,olson_pnas2021,2022,77.073204,79.193663,,1
2554,olson_pnas2021,2022,73.564407,78.838313,79.097203,0
2555,olson_pnas2021,2022,85.458893,81.470540,,1
2556,olson_pnas2021,2022,75.254105,79.430171,79.323378,0
2557,olson_pnas2021,2022,88.781616,84.926392,86.158636,0
2558,olson_pnas2021,2022,78.795502,79.063993,,1
2559,olson_pnas2021,2022,73.742325,77.830829,77.391394,0
2560,olson_pnas2021,2022,71.706520,79.341636,78.786218,0
2561,olson_pnas2021,2022,85.301620,80.794530,80.703434,0
2562,olson_pnas2021,2022,81.691414,79.802321,80.043697,0
2563,olson_pnas2021,2022,74.300659,78.055243,77.684065,0
2564,olson_pnas2021,2022,81.422195,80.371682,,1
2565,olson_pnas2021,2022,69.292137,78.896522,,1
2566,olson_pnas2021,2022,81.187469,82.204330,,1
2567,olson_pnas2021,2022,71.842598,91.671941,93.447833,0
2568,olson_pnas2021,2022,81.556480,78.717479,79.494826,0
2569,olson_pnas2021,2022,80.871429,82.011774,,1
2570,olson_pnas2021,2022,82.258522,79.455829,80.890095,0
2571,olson_pnas2021,2022,77.461853,78.374272,78.076712,0
2572,olson_pnas2021,2022,72.631279,77.634763,77.442088,0
2573,olson_pnas2021,2022,79.061844,90.422032,91.134363,0
2574,olson_pnas2021,2022,70.948524,76.608800,76.521073,0
2575,olson_pnas2021,2022,75.999939,77.259013,78.607264,0
2576,olson_pnas2021,2022,59.056503,76.280356,,1
2577,olson_pnas2021,2022,82.022614,86.684311,,1
2578,olson_pnas2021,2022,76.570412,80.564954,80.393135,0
2579,olson_pnas2021,2022,77.814819,78.166163,,1
2580,olson_pnas2021,2022,85.634216,82.106830,,1
2581,olson_pnas2021,2022,72.243736,76.986048,78.264490,0
2582,olson_pnas2021,2022,76.486954,80.212216,,1
2583,olson_pnas2021,2022,76.399979,79.135698,,1
2584,olson_pnas2021,2022,75.347092,77.348301,77.339595,0
2585,olson_pnas2021,2022,76.842827,78.128554,,1
2586,olson_pnas2021,2022,62.249409,76.269808,,1
2587,olson_pnas2021,2022,77.387619,79.159495,,1
2588,olson_pnas2021,2022,76.521843,78.751315,78.506733,0
2589,olson_pnas2021,2022,83.117935,81.952094,82.955199,0
2590,olson_pnas2021,2022,88.695976,85.984885,86.256402,0
2591,olson_pnas2021,2022,88.424423,84.114123,,1
2592,olson_pnas2021,2022,87.284317,84.839476,,1
2593,olson_pnas2021,2022,73.658028,77.165286,,1
2594,olson_pnas2021,2022,80.659225,79.319509,80.181434,0
2595,olson_pnas2021,2022,80.181870,80.491203,80.209354,0
2596,olson_pnas2021,2022,84.690681,83.009497,,1
2597,olson_pnas2021,2022,72.020271,82.660335,83.361551,0
2598,olson_pnas2021,2022,78.228065,78.672521,,1
2599,olson_pnas2021,2022,63.838238,77.495359,,1
2600,olson_pnas2021,2022,75.876823,78.479544,78.958524,0
2601,olson_pnas2021,2022,82.592392,80.759742,,1
2602,olson_pnas2021,2022,69.870644,75.528807,,1
2603,olson_pnas2021,2022,71.373253,77.037370,,1
2604,olson_pnas2021,2022,74.361488,77.360001,76.954654,0
2605,olson_pnas2021,2022,53.987820,74.567909,,1
2606,olson_pnas2021,2022,79.360390,79.022429,79.233483,0
2607,olson_pnas2021,2022,75.950066,78.503280,79.138804,0
2608,olson_pnas2021,2022,88.703819,85.319062,,1
2609,olson_pnas2021,2022,82.752350,,,0
2610,olson_pnas2021,2022,71.139297,76.187117,,1
2611,olson_pnas2021,2022,83.495071,81.649742,82.495690,0
2612,olson_pnas2021,2022,83.076256,81.052729,,1
2613,olson_pnas2021,2022,74.643776,78.723172,,1
2614,olson_pnas2021,2022,82.695839,80.181726,,1
2615,olson_pnas2021,2022,72.094193,75.749350,,1
2616,olson_pnas2021,2022,79.131058,78.195799,79.004023,0
2617,olson_pnas2021,2022,92.289978,85.613048,,1
2618,olson_pnas2021,2022,80.939659,81.920278,,1
2619,olson_pnas2021,2022,78.558876,77.975131,78.270442,0
2620,olson_pnas2021,2022,78.677475,80.685806,,1
2621,olson_pnas2021,2022,76.199951,77.029015,77.766131,0
2622,olson_pnas2021,2022,78.739693,79.895065,79.663866,0
2623,olson_pnas2021,2022,86.629608,82.551979,82.809035,0
2624,olson_pnas2021,2022,80.523766,77.987956,78.913776,0
2625,olson_pnas2021,2022,70.306183,78.449124,,1
2626,olson_pnas2021,2022,69.902916,76.688619,77.519228,0
2627,olson_pnas2021,2022,87.269157,87.282841,87.340600,0
2628,olson_pnas2021,2022,79.029411,77.504345,,1
2629,olson_pnas2021,2022,64.207420,76.542290,75.956074,0
2630,olson_pnas2021,2022,76.732483,81.795085,,1
2631,olson_pnas2021,2022,78.921219,78.833523,,1
2632,olson_pnas2021,2022,76.352882,78.769039,78.850464,0
2633,olson_pnas2021,2022,83.041969,80.187101,,1
2634,olson_pnas2021,2022,92.239937,88.149014,88.378683,0
2635,olson_pnas2021,2022,79.517265,78.998074,79.364327,0
2636,olson_pnas2021,2022,90.905952,83.805834,85.651529,0
2637,olson_pnas2021,2022,79.406181,79.634015,,1
2638,olson_pnas2021,2022,86.734428,79.009667,,1
2639,olson_pnas2021,2022,84.561317,81.265858,81.943810,0
2640,olson_pnas2021,2022,78.870682,77.977042,79.284557,0
2641,olson_pnas2021,2022,85.124847,79.960610,,1
2642,olson_pnas2021,2022,88.469368,83.716322,84.108949,0
2643,olson_pnas2021,2022,73.894325,76.999526,78.116998,0
2644,olson_pnas2021,2022,82.126518,80.051080,,1
2645,olson_pnas2021,2022,70.724442,75.110761,,1
2646,olson_pnas2021,2022,71.097916,75.630019,,1
2647,olson_pnas2021,2022,57.915642,82.100394,,1
2648,olson_pnas2021,2022,82.550034,79.123589,80.325388,0
2649,olson_pnas2021,2022,71.596748,76.930171,76.663500,0
2650,olson_pnas2021,2022,81.121323,79.592272,,1
2651,olson_pnas2021,2022,78.363762,76.728969,78.779137,0
2652,olson_pnas2021,2022,75.628532,83.384075,84.980719,0
2653,olson_pnas2021,2022,75.528114,79.041827,81.125285,0
2654,olson_pnas2021,2022,83.162407,80.500881,80.613316,0
2655,olson_pnas2021,2022,76.216736,80.454603,80.868203,0
2656,olson_pnas2021,2022,76.401222,76.968518,78.454876,0
2657,olson_pnas2021,2022,80.203819,79.212407,,1
2658,olson_pnas2021,2022,74.265404,77.372174,77.740026,0
2659,olson_pnas2021,2022,80.844589,78.506906,,1
